2.1236 	WARNING 	sounddevice audio lib was requested but not loaded: sounddevice not working
24.2347 	EXP 	text_10: autoDraw = False
24.2347 	EXP 	image_4: autoDraw = False
24.2347 	EXP 	polygon: autoDraw = False
24.2347 	EXP 	bottom_line: autoDraw = False
24.2347 	EXP 	right_line_2: autoDraw = False
24.2347 	EXP 	left_line: autoDraw = False
24.2347 	EXP 	text_41: text = 3
24.2347 	EXP 	text_41: autoDraw = True
24.2347 	EXP 	text_42: autoDraw = True
24.7545 	DATA 	Keypress: tab
26.0204 	DATA 	Keypress: space
26.0224 	WARNING 	Requested image 'storypics/23_storypic' not found but similar filename 'storypics/23_storypic.jpg' exists. This will be used instead but changing the filename is advised.
26.0754 	EXP 	Imported question_instructions.xlsx as conditions, 4 conditions, 1 params
26.0757 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
26.0761 	EXP 	New trial (rep=0, index=0): OrderedDict([('instructText', 'The next part of the task is to answer 8 questions about each story.')])
26.1016 	EXP 	text_41: autoDraw = False
26.1016 	EXP 	text_42: autoDraw = False
26.1016 	EXP 	text_10: alignHoriz = 'left'
26.1016 	EXP 	text_10: alignVert = 'top'
26.1016 	EXP 	text_10: wrapWidth = 1.8
26.1016 	EXP 	text_10: height = 0.05
26.1016 	EXP 	image_4: image = 'storypics/23_storypic'
26.1016 	EXP 	text_9: autoDraw = True
26.1016 	EXP 	text_10: autoDraw = True
26.1016 	EXP 	image_4: autoDraw = True
26.1016 	EXP 	polygon: autoDraw = True
26.1016 	EXP 	bottom_line: autoDraw = True
26.1016 	EXP 	right_line_2: autoDraw = True
26.1016 	EXP 	left_line: autoDraw = True
26.1016 	EXP 	text_9: autoDraw = False
26.1016 	EXP 	text_10: autoDraw = False
26.1016 	EXP 	image_4: autoDraw = False
26.1016 	EXP 	polygon: autoDraw = False
26.1016 	EXP 	bottom_line: autoDraw = False
26.1016 	EXP 	right_line_2: autoDraw = False
26.1016 	EXP 	left_line: autoDraw = False
26.1016 	EXP 	text_13: text = 'The next part of the task is to answer 8 questions about each story.'
26.1016 	EXP 	text_13: autoDraw = True
26.1016 	EXP 	text_23: autoDraw = True
26.5211 	DATA 	Keypress: space
26.5368 	EXP 	New trial (rep=0, index=1): OrderedDict([('instructText', 'Some of the questions are not related to the perspective you were asked to assume.')])
26.5684 	EXP 	text_13: autoDraw = False
26.5684 	EXP 	text_23: autoDraw = False
26.5684 	EXP 	text_13: text = 'Some of the questions are not related to the perspective you were asked to assume.'
26.5684 	EXP 	text_13: autoDraw = True
26.5684 	EXP 	text_23: autoDraw = True
27.0727 	DATA 	Keypress: space
27.0873 	EXP 	New trial (rep=0, index=2): OrderedDict([('instructText', 'We realize that we did not tell you to think of these questions during the story, but do your best to answer them.')])
27.1183 	EXP 	text_13: autoDraw = False
27.1183 	EXP 	text_23: autoDraw = False
27.1183 	EXP 	text_13: text = 'We realize that we did not tell you to think of these questions during the story, but do your best to answer them.'
27.1183 	EXP 	text_13: autoDraw = True
27.1183 	EXP 	text_23: autoDraw = True
27.2708 	DATA 	Keypress: space
27.2728 	EXP 	New trial (rep=0, index=3): OrderedDict([('instructText', 'When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ')])
27.3017 	EXP 	text_13: autoDraw = False
27.3017 	EXP 	text_23: autoDraw = False
27.3017 	EXP 	text_13: text = 'When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. '
27.3017 	EXP 	text_13: autoDraw = True
27.3017 	EXP 	text_23: autoDraw = True
27.4872 	DATA 	Keypress: space
27.4974 	EXP 	Imported count_8.xlsx as conditions, 8 conditions, 1 params
27.4977 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
27.4980 	EXP 	New trial (rep=0, index=0): OrderedDict([('count', 0)])
27.5180 	EXP 	text_13: autoDraw = False
27.5180 	EXP 	text_23: autoDraw = False
27.5180 	EXP 	text_43: text = 1
27.5180 	EXP 	text_43: autoDraw = True
27.5180 	EXP 	text_44: autoDraw = True
27.7047 	DATA 	Keypress: space
27.7067 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
27.7516 	EXP 	text_43: autoDraw = False
27.7516 	EXP 	text_44: autoDraw = False
27.7516 	EXP 	image_10: image = 'storypics/12_storypic'
27.7516 	EXP 	image_10: autoDraw = True
27.7516 	EXP 	text_22: autoDraw = True
27.8874 	DATA 	Keypress: space
27.9086 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
27.9518 	EXP 	image_10: autoDraw = False
27.9518 	EXP 	text_22: autoDraw = False
27.9518 	EXP 	text_15: alignHoriz = 'left'
27.9518 	EXP 	text_15: alignVert = 'top'
27.9518 	EXP 	text_15: wrapWidth = 1.8
27.9518 	EXP 	text_15: height = 0.05
27.9518 	EXP 	text_14: text = 'When the clients arrive at the airport, how much time do they have to go through?'
27.9518 	EXP 	image_6: image = 'storypics/12_storypic'
27.9518 	EXP 	text_14: autoDraw = True
27.9518 	EXP 	text_15: autoDraw = True
27.9518 	EXP 	image_6: autoDraw = True
27.9518 	EXP 	polygon_3: autoDraw = True
27.9518 	EXP 	bottom_line_3: autoDraw = True
27.9518 	EXP 	right_line_3: autoDraw = True
27.9518 	EXP 	left_line_3: autoDraw = True
28.2372 	DATA 	Keypress: space
28.4213 	DATA 	Keypress: space
28.5364 	DATA 	Keypress: return
28.5691 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
28.6184 	EXP 	text_14: autoDraw = False
28.6184 	EXP 	text_15: autoDraw = False
28.6184 	EXP 	image_6: autoDraw = False
28.6184 	EXP 	polygon_3: autoDraw = False
28.6184 	EXP 	bottom_line_3: autoDraw = False
28.6184 	EXP 	right_line_3: autoDraw = False
28.6184 	EXP 	left_line_3: autoDraw = False
28.6184 	EXP 	text_17: alignHoriz = 'left'
28.6184 	EXP 	text_17: alignVert = 'top'
28.6184 	EXP 	text_17: wrapWidth = 1.8
28.6184 	EXP 	text_17: height = 0.05
28.6184 	EXP 	text_16: text = 'What do the clients have do at security to comply with the security check?'
28.6184 	EXP 	image_7: image = 'storypics/12_storypic'
28.6184 	EXP 	text_16: autoDraw = True
28.6184 	EXP 	text_17: autoDraw = True
28.6184 	EXP 	image_7: autoDraw = True
28.6184 	EXP 	polygon_4: autoDraw = True
28.6184 	EXP 	bottom_line_4: autoDraw = True
28.6184 	EXP 	right_line_4: autoDraw = True
28.6184 	EXP 	left_line_4: autoDraw = True
28.8037 	DATA 	Keypress: return
28.8349 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
28.8851 	EXP 	text_16: autoDraw = False
28.8851 	EXP 	text_17: autoDraw = False
28.8851 	EXP 	image_7: autoDraw = False
28.8851 	EXP 	polygon_4: autoDraw = False
28.8851 	EXP 	bottom_line_4: autoDraw = False
28.8851 	EXP 	right_line_4: autoDraw = False
28.8851 	EXP 	left_line_4: autoDraw = False
28.8851 	EXP 	text_19: alignHoriz = 'left'
28.8851 	EXP 	text_19: alignVert = 'top'
28.8851 	EXP 	text_19: wrapWidth = 1.8
28.8851 	EXP 	text_19: height = 0.05
28.8851 	EXP 	text_18: text = 'How do the clients feel when they are \xa0walking to the gates?'
28.8851 	EXP 	image_8: image = 'storypics/12_storypic'
28.8851 	EXP 	text_18: autoDraw = True
28.8851 	EXP 	text_19: autoDraw = True
28.8851 	EXP 	image_8: autoDraw = True
28.8851 	EXP 	polygon_5: autoDraw = True
28.8851 	EXP 	bottom_line_5: autoDraw = True
28.8851 	EXP 	right_line_5: autoDraw = True
28.8851 	EXP 	left_line_5: autoDraw = True
28.9563 	DATA 	Keypress: return
28.9985 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
29.0347 	EXP 	text_18: autoDraw = False
29.0347 	EXP 	text_19: autoDraw = False
29.0347 	EXP 	image_8: autoDraw = False
29.0347 	EXP 	polygon_5: autoDraw = False
29.0347 	EXP 	bottom_line_5: autoDraw = False
29.0347 	EXP 	right_line_5: autoDraw = False
29.0347 	EXP 	left_line_5: autoDraw = False
29.0347 	EXP 	text_21: alignHoriz = 'left'
29.0347 	EXP 	text_21: alignVert = 'top'
29.0347 	EXP 	text_21: wrapWidth = 1.8
29.0347 	EXP 	text_21: height = 0.05
29.0347 	EXP 	text_20: text = 'Where does each client sit on the plane?'
29.0347 	EXP 	image_9: image = 'storypics/12_storypic'
29.0347 	EXP 	text_20: autoDraw = True
29.0347 	EXP 	text_21: autoDraw = True
29.0347 	EXP 	image_9: autoDraw = True
29.0347 	EXP 	polygon_6: autoDraw = True
29.0347 	EXP 	bottom_line_6: autoDraw = True
29.0347 	EXP 	right_line_6: autoDraw = True
29.0347 	EXP 	left_line_6: autoDraw = True
29.1203 	DATA 	Keypress: return
29.1525 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
29.1851 	EXP 	text_20: autoDraw = False
29.1851 	EXP 	text_21: autoDraw = False
29.1851 	EXP 	image_9: autoDraw = False
29.1851 	EXP 	polygon_6: autoDraw = False
29.1851 	EXP 	bottom_line_6: autoDraw = False
29.1851 	EXP 	right_line_6: autoDraw = False
29.1851 	EXP 	left_line_6: autoDraw = False
29.1851 	EXP 	text_26: alignHoriz = 'left'
29.1851 	EXP 	text_26: alignVert = 'top'
29.1851 	EXP 	text_26: wrapWidth = 1.8
29.1851 	EXP 	text_26: height = 0.05
29.1851 	EXP 	text_25: text = 'How does the person who is initiating the breakup feel before they do it?'
29.1851 	EXP 	image_11: image = 'storypics/12_storypic'
29.1851 	EXP 	text_25: autoDraw = True
29.1851 	EXP 	text_26: autoDraw = True
29.1851 	EXP 	image_11: autoDraw = True
29.1851 	EXP 	polygon_7: autoDraw = True
29.1851 	EXP 	bottom_line_7: autoDraw = True
29.1851 	EXP 	right_line_7: autoDraw = True
29.1851 	EXP 	left_line_7: autoDraw = True
29.2563 	DATA 	Keypress: return
29.3009 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
29.3519 	EXP 	text_25: autoDraw = False
29.3519 	EXP 	text_26: autoDraw = False
29.3519 	EXP 	image_11: autoDraw = False
29.3519 	EXP 	polygon_7: autoDraw = False
29.3519 	EXP 	bottom_line_7: autoDraw = False
29.3519 	EXP 	right_line_7: autoDraw = False
29.3519 	EXP 	left_line_7: autoDraw = False
29.3519 	EXP 	text_28: alignHoriz = 'left'
29.3519 	EXP 	text_28: alignVert = 'top'
29.3519 	EXP 	text_28: wrapWidth = 1.8
29.3519 	EXP 	text_28: height = 0.05
29.3519 	EXP 	text_27: text = 'Why does the initiator want to break up?'
29.3519 	EXP 	image_12: image = 'storypics/12_storypic'
29.3519 	EXP 	text_27: autoDraw = True
29.3519 	EXP 	text_28: autoDraw = True
29.3519 	EXP 	image_12: autoDraw = True
29.3519 	EXP 	polygon_8: autoDraw = True
29.3519 	EXP 	bottom_line_8: autoDraw = True
29.3519 	EXP 	right_line_8: autoDraw = True
29.3519 	EXP 	left_line_8: autoDraw = True
29.4043 	DATA 	Keypress: return
29.4490 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
29.4853 	EXP 	text_27: autoDraw = False
29.4853 	EXP 	text_28: autoDraw = False
29.4853 	EXP 	image_12: autoDraw = False
29.4853 	EXP 	polygon_8: autoDraw = False
29.4853 	EXP 	bottom_line_8: autoDraw = False
29.4853 	EXP 	right_line_8: autoDraw = False
29.4853 	EXP 	left_line_8: autoDraw = False
29.4853 	EXP 	text_30: alignHoriz = 'left'
29.4853 	EXP 	text_30: alignVert = 'top'
29.4853 	EXP 	text_30: wrapWidth = 1.8
29.4853 	EXP 	text_30: height = 0.05
29.4853 	EXP 	text_29: text = 'How does the person being broken up with respond?'
29.4853 	EXP 	image_13: image = 'storypics/12_storypic'
29.4853 	EXP 	text_29: autoDraw = True
29.4853 	EXP 	text_30: autoDraw = True
29.4853 	EXP 	image_13: autoDraw = True
29.4853 	EXP 	polygon_9: autoDraw = True
29.4853 	EXP 	bottom_line_9: autoDraw = True
29.4853 	EXP 	right_line_9: autoDraw = True
29.4853 	EXP 	left_line_9: autoDraw = True
29.5703 	DATA 	Keypress: return
29.5980 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
29.6350 	EXP 	text_29: autoDraw = False
29.6350 	EXP 	text_30: autoDraw = False
29.6350 	EXP 	image_13: autoDraw = False
29.6350 	EXP 	polygon_9: autoDraw = False
29.6350 	EXP 	bottom_line_9: autoDraw = False
29.6350 	EXP 	right_line_9: autoDraw = False
29.6350 	EXP 	left_line_9: autoDraw = False
29.6350 	EXP 	text_32: alignHoriz = 'left'
29.6350 	EXP 	text_32: alignVert = 'top'
29.6350 	EXP 	text_32: wrapWidth = 1.8
29.6350 	EXP 	text_32: height = 0.05
29.6350 	EXP 	text_31: text = 'Do the partners leave on good terms?'
29.6350 	EXP 	image_14: image = 'storypics/12_storypic'
29.6350 	EXP 	text_31: autoDraw = True
29.6350 	EXP 	text_32: autoDraw = True
29.6350 	EXP 	image_14: autoDraw = True
29.6350 	EXP 	polygon_10: autoDraw = True
29.6350 	EXP 	bottom_line_10: autoDraw = True
29.6350 	EXP 	right_line_10: autoDraw = True
29.6350 	EXP 	left_line_10: autoDraw = True
29.7367 	DATA 	Keypress: return
29.7536 	EXP 	New trial (rep=0, index=1): OrderedDict([('count', 1)])
29.7686 	EXP 	text_31: autoDraw = False
29.7686 	EXP 	text_32: autoDraw = False
29.7686 	EXP 	image_14: autoDraw = False
29.7686 	EXP 	polygon_10: autoDraw = False
29.7686 	EXP 	bottom_line_10: autoDraw = False
29.7686 	EXP 	right_line_10: autoDraw = False
29.7686 	EXP 	left_line_10: autoDraw = False
29.7686 	EXP 	text_43: text = 2
29.7686 	EXP 	text_43: autoDraw = True
29.7686 	EXP 	text_44: autoDraw = True
29.8870 	DATA 	Keypress: return
30.0537 	DATA 	Keypress: return
30.1876 	DATA 	Keypress: space
30.1894 	WARNING 	Requested image 'storypics/21_storypic' not found but similar filename 'storypics/21_storypic.jpg' exists. This will be used instead but changing the filename is advised.
30.2350 	EXP 	text_43: autoDraw = False
30.2350 	EXP 	text_44: autoDraw = False
30.2350 	EXP 	image_10: image = 'storypics/21_storypic'
30.2350 	EXP 	image_10: autoDraw = True
30.2350 	EXP 	text_22: autoDraw = True
30.5373 	DATA 	Keypress: space
30.5489 	WARNING 	Requested image 'storypics/21_storypic' not found but similar filename 'storypics/21_storypic.jpg' exists. This will be used instead but changing the filename is advised.
30.5853 	EXP 	image_10: autoDraw = False
30.5853 	EXP 	text_22: autoDraw = False
30.5853 	EXP 	text_15: alignHoriz = 'left'
30.5853 	EXP 	text_15: alignVert = 'top'
30.5853 	EXP 	text_15: wrapWidth = 1.8
30.5853 	EXP 	text_15: height = 0.05
30.5853 	EXP 	text_14: text = 'How is the restaurant decorated?'
30.5853 	EXP 	image_6: image = 'storypics/21_storypic'
30.5853 	EXP 	text_14: autoDraw = True
30.5853 	EXP 	text_15: autoDraw = True
30.5853 	EXP 	image_6: autoDraw = True
30.5853 	EXP 	polygon_3: autoDraw = True
30.5853 	EXP 	bottom_line_3: autoDraw = True
30.5853 	EXP 	right_line_3: autoDraw = True
30.5853 	EXP 	left_line_3: autoDraw = True
31.4705 	DATA 	Keypress: return
31.4963 	WARNING 	Requested image 'storypics/21_storypic' not found but similar filename 'storypics/21_storypic.jpg' exists. This will be used instead but changing the filename is advised.
31.5351 	EXP 	text_14: autoDraw = False
31.5351 	EXP 	text_15: autoDraw = False
31.5351 	EXP 	image_6: autoDraw = False
31.5351 	EXP 	polygon_3: autoDraw = False
31.5351 	EXP 	bottom_line_3: autoDraw = False
31.5351 	EXP 	right_line_3: autoDraw = False
31.5351 	EXP 	left_line_3: autoDraw = False
31.5351 	EXP 	text_17: alignHoriz = 'left'
31.5351 	EXP 	text_17: alignVert = 'top'
31.5351 	EXP 	text_17: wrapWidth = 1.8
31.5351 	EXP 	text_17: height = 0.05
31.5351 	EXP 	text_16: text = 'What are the menus like?'
31.5351 	EXP 	image_7: image = 'storypics/21_storypic'
31.5351 	EXP 	text_16: autoDraw = True
31.5351 	EXP 	text_17: autoDraw = True
31.5351 	EXP 	image_7: autoDraw = True
31.5351 	EXP 	polygon_4: autoDraw = True
31.5351 	EXP 	bottom_line_4: autoDraw = True
31.5351 	EXP 	right_line_4: autoDraw = True
31.5351 	EXP 	left_line_4: autoDraw = True
31.5351 	EXP 	text_17: text = ''
31.6872 	DATA 	Keypress: return
31.7133 	WARNING 	Requested image 'storypics/21_storypic' not found but similar filename 'storypics/21_storypic.jpg' exists. This will be used instead but changing the filename is advised.
31.7520 	EXP 	text_16: autoDraw = False
31.7520 	EXP 	text_17: autoDraw = False
31.7520 	EXP 	image_7: autoDraw = False
31.7520 	EXP 	polygon_4: autoDraw = False
31.7520 	EXP 	bottom_line_4: autoDraw = False
31.7520 	EXP 	right_line_4: autoDraw = False
31.7520 	EXP 	left_line_4: autoDraw = False
31.7520 	EXP 	text_19: alignHoriz = 'left'
31.7520 	EXP 	text_19: alignVert = 'top'
31.7520 	EXP 	text_19: wrapWidth = 1.8
31.7520 	EXP 	text_19: height = 0.05
31.7520 	EXP 	text_18: text = 'What do the clients order?'
31.7520 	EXP 	image_8: image = 'storypics/21_storypic'
31.7520 	EXP 	text_18: autoDraw = True
31.7520 	EXP 	text_19: autoDraw = True
31.7520 	EXP 	image_8: autoDraw = True
31.7520 	EXP 	polygon_5: autoDraw = True
31.7520 	EXP 	bottom_line_5: autoDraw = True
31.7520 	EXP 	right_line_5: autoDraw = True
31.7520 	EXP 	left_line_5: autoDraw = True
31.7520 	EXP 	text_19: text = ''
31.8705 	DATA 	Keypress: return
31.8975 	WARNING 	Requested image 'storypics/21_storypic' not found but similar filename 'storypics/21_storypic.jpg' exists. This will be used instead but changing the filename is advised.
31.9350 	EXP 	text_18: autoDraw = False
31.9350 	EXP 	text_19: autoDraw = False
31.9350 	EXP 	image_8: autoDraw = False
31.9350 	EXP 	polygon_5: autoDraw = False
31.9350 	EXP 	bottom_line_5: autoDraw = False
31.9350 	EXP 	right_line_5: autoDraw = False
31.9350 	EXP 	left_line_5: autoDraw = False
31.9350 	EXP 	text_21: alignHoriz = 'left'
31.9350 	EXP 	text_21: alignVert = 'top'
31.9350 	EXP 	text_21: wrapWidth = 1.8
31.9350 	EXP 	text_21: height = 0.05
31.9350 	EXP 	text_20: text = 'How do the clients like the food?'
31.9350 	EXP 	image_9: image = 'storypics/21_storypic'
31.9350 	EXP 	text_20: autoDraw = True
31.9350 	EXP 	text_21: autoDraw = True
31.9350 	EXP 	image_9: autoDraw = True
31.9350 	EXP 	polygon_6: autoDraw = True
31.9350 	EXP 	bottom_line_6: autoDraw = True
31.9350 	EXP 	right_line_6: autoDraw = True
31.9350 	EXP 	left_line_6: autoDraw = True
31.9350 	EXP 	text_21: text = ''
32.0204 	DATA 	Keypress: return
32.0499 	WARNING 	Requested image 'storypics/21_storypic' not found but similar filename 'storypics/21_storypic.jpg' exists. This will be used instead but changing the filename is advised.
32.0851 	EXP 	text_20: autoDraw = False
32.0851 	EXP 	text_21: autoDraw = False
32.0851 	EXP 	image_9: autoDraw = False
32.0851 	EXP 	polygon_6: autoDraw = False
32.0851 	EXP 	bottom_line_6: autoDraw = False
32.0851 	EXP 	right_line_6: autoDraw = False
32.0851 	EXP 	left_line_6: autoDraw = False
32.0851 	EXP 	text_26: alignHoriz = 'left'
32.0851 	EXP 	text_26: alignVert = 'top'
32.0851 	EXP 	text_26: wrapWidth = 1.8
32.0851 	EXP 	text_26: height = 0.05
32.0851 	EXP 	text_25: text = 'How does the person who proposed feel before proposing?'
32.0851 	EXP 	image_11: image = 'storypics/21_storypic'
32.0851 	EXP 	text_25: autoDraw = True
32.0851 	EXP 	text_26: autoDraw = True
32.0851 	EXP 	image_11: autoDraw = True
32.0851 	EXP 	polygon_7: autoDraw = True
32.0851 	EXP 	bottom_line_7: autoDraw = True
32.0851 	EXP 	right_line_7: autoDraw = True
32.0851 	EXP 	left_line_7: autoDraw = True
32.0851 	EXP 	text_26: text = ''
32.1872 	DATA 	Keypress: return
32.2129 	WARNING 	Requested image 'storypics/21_storypic' not found but similar filename 'storypics/21_storypic.jpg' exists. This will be used instead but changing the filename is advised.
32.2520 	EXP 	text_25: autoDraw = False
32.2520 	EXP 	text_26: autoDraw = False
32.2520 	EXP 	image_11: autoDraw = False
32.2520 	EXP 	polygon_7: autoDraw = False
32.2520 	EXP 	bottom_line_7: autoDraw = False
32.2520 	EXP 	right_line_7: autoDraw = False
32.2520 	EXP 	left_line_7: autoDraw = False
32.2520 	EXP 	text_28: alignHoriz = 'left'
32.2520 	EXP 	text_28: alignVert = 'top'
32.2520 	EXP 	text_28: wrapWidth = 1.8
32.2520 	EXP 	text_28: height = 0.05
32.2520 	EXP 	text_27: text = 'What is the ring like?'
32.2520 	EXP 	image_12: image = 'storypics/21_storypic'
32.2520 	EXP 	text_27: autoDraw = True
32.2520 	EXP 	text_28: autoDraw = True
32.2520 	EXP 	image_12: autoDraw = True
32.2520 	EXP 	polygon_8: autoDraw = True
32.2520 	EXP 	bottom_line_8: autoDraw = True
32.2520 	EXP 	right_line_8: autoDraw = True
32.2520 	EXP 	left_line_8: autoDraw = True
32.2520 	EXP 	text_28: text = ''
32.3539 	DATA 	Keypress: return
32.3814 	WARNING 	Requested image 'storypics/21_storypic' not found but similar filename 'storypics/21_storypic.jpg' exists. This will be used instead but changing the filename is advised.
32.4184 	EXP 	text_27: autoDraw = False
32.4184 	EXP 	text_28: autoDraw = False
32.4184 	EXP 	image_12: autoDraw = False
32.4184 	EXP 	polygon_8: autoDraw = False
32.4184 	EXP 	bottom_line_8: autoDraw = False
32.4184 	EXP 	right_line_8: autoDraw = False
32.4184 	EXP 	left_line_8: autoDraw = False
32.4184 	EXP 	text_30: alignHoriz = 'left'
32.4184 	EXP 	text_30: alignVert = 'top'
32.4184 	EXP 	text_30: wrapWidth = 1.8
32.4184 	EXP 	text_30: height = 0.05
32.4184 	EXP 	text_29: text = 'Does anyone help with the proposal?'
32.4184 	EXP 	image_13: image = 'storypics/21_storypic'
32.4184 	EXP 	text_29: autoDraw = True
32.4184 	EXP 	text_30: autoDraw = True
32.4184 	EXP 	image_13: autoDraw = True
32.4184 	EXP 	polygon_9: autoDraw = True
32.4184 	EXP 	bottom_line_9: autoDraw = True
32.4184 	EXP 	right_line_9: autoDraw = True
32.4184 	EXP 	left_line_9: autoDraw = True
32.4184 	EXP 	text_30: text = ''
32.5204 	DATA 	Keypress: return
32.5456 	WARNING 	Requested image 'storypics/21_storypic' not found but similar filename 'storypics/21_storypic.jpg' exists. This will be used instead but changing the filename is advised.
32.5853 	EXP 	text_29: autoDraw = False
32.5853 	EXP 	text_30: autoDraw = False
32.5853 	EXP 	image_13: autoDraw = False
32.5853 	EXP 	polygon_9: autoDraw = False
32.5853 	EXP 	bottom_line_9: autoDraw = False
32.5853 	EXP 	right_line_9: autoDraw = False
32.5853 	EXP 	left_line_9: autoDraw = False
32.5853 	EXP 	text_32: alignHoriz = 'left'
32.5853 	EXP 	text_32: alignVert = 'top'
32.5853 	EXP 	text_32: wrapWidth = 1.8
32.5853 	EXP 	text_32: height = 0.05
32.5853 	EXP 	text_31: text = 'Who witnessed the “yes”?'
32.5853 	EXP 	image_14: image = 'storypics/21_storypic'
32.5853 	EXP 	text_31: autoDraw = True
32.5853 	EXP 	text_32: autoDraw = True
32.5853 	EXP 	image_14: autoDraw = True
32.5853 	EXP 	polygon_10: autoDraw = True
32.5853 	EXP 	bottom_line_10: autoDraw = True
32.5853 	EXP 	right_line_10: autoDraw = True
32.5853 	EXP 	left_line_10: autoDraw = True
32.5853 	EXP 	text_32: text = ''
32.6712 	DATA 	Keypress: return
32.7037 	EXP 	New trial (rep=0, index=2): OrderedDict([('count', 2)])
32.7188 	EXP 	text_31: autoDraw = False
32.7188 	EXP 	text_32: autoDraw = False
32.7188 	EXP 	image_14: autoDraw = False
32.7188 	EXP 	polygon_10: autoDraw = False
32.7188 	EXP 	bottom_line_10: autoDraw = False
32.7188 	EXP 	right_line_10: autoDraw = False
32.7188 	EXP 	left_line_10: autoDraw = False
32.7188 	EXP 	text_43: text = 3
32.7188 	EXP 	text_43: autoDraw = True
32.7188 	EXP 	text_44: autoDraw = True
32.8369 	DATA 	Keypress: return
33.2544 	DATA 	Keypress: space
33.2562 	WARNING 	Requested image 'storypics/23_storypic' not found but similar filename 'storypics/23_storypic.jpg' exists. This will be used instead but changing the filename is advised.
33.3021 	EXP 	text_43: autoDraw = False
33.3021 	EXP 	text_44: autoDraw = False
33.3021 	EXP 	image_10: image = 'storypics/23_storypic'
33.3021 	EXP 	image_10: autoDraw = True
33.3021 	EXP 	text_22: autoDraw = True
34.7718 	DATA 	Keypress: space
34.8007 	WARNING 	Requested image 'storypics/23_storypic' not found but similar filename 'storypics/23_storypic.jpg' exists. This will be used instead but changing the filename is advised.
34.8352 	EXP 	image_10: autoDraw = False
34.8352 	EXP 	text_22: autoDraw = False
34.8352 	EXP 	text_15: alignHoriz = 'left'
34.8352 	EXP 	text_15: alignVert = 'top'
34.8352 	EXP 	text_15: wrapWidth = 1.8
34.8352 	EXP 	text_15: height = 0.05
34.8352 	EXP 	text_14: text = 'What is the grocery store like upon entering?'
34.8352 	EXP 	image_6: image = 'storypics/23_storypic'
34.8352 	EXP 	text_14: autoDraw = True
34.8352 	EXP 	text_15: autoDraw = True
34.8352 	EXP 	image_6: autoDraw = True
34.8352 	EXP 	polygon_3: autoDraw = True
34.8352 	EXP 	bottom_line_3: autoDraw = True
34.8352 	EXP 	right_line_3: autoDraw = True
34.8352 	EXP 	left_line_3: autoDraw = True
34.8352 	EXP 	text_15: text = ''
35.5880 	DATA 	Keypress: space
35.8875 	DATA 	Keypress: return
35.9150 	WARNING 	Requested image 'storypics/23_storypic' not found but similar filename 'storypics/23_storypic.jpg' exists. This will be used instead but changing the filename is advised.
35.9523 	EXP 	text_14: autoDraw = False
35.9523 	EXP 	text_15: autoDraw = False
35.9523 	EXP 	image_6: autoDraw = False
35.9523 	EXP 	polygon_3: autoDraw = False
35.9523 	EXP 	bottom_line_3: autoDraw = False
35.9523 	EXP 	right_line_3: autoDraw = False
35.9523 	EXP 	left_line_3: autoDraw = False
35.9523 	EXP 	text_17: alignHoriz = 'left'
35.9523 	EXP 	text_17: alignVert = 'top'
35.9523 	EXP 	text_17: wrapWidth = 1.8
35.9523 	EXP 	text_17: height = 0.05
35.9523 	EXP 	text_16: text = 'What items do the clients pick out?'
35.9523 	EXP 	image_7: image = 'storypics/23_storypic'
35.9523 	EXP 	text_16: autoDraw = True
35.9523 	EXP 	text_17: autoDraw = True
35.9523 	EXP 	image_7: autoDraw = True
35.9523 	EXP 	polygon_4: autoDraw = True
35.9523 	EXP 	bottom_line_4: autoDraw = True
35.9523 	EXP 	right_line_4: autoDraw = True
35.9523 	EXP 	left_line_4: autoDraw = True
35.9523 	EXP 	text_17: text = ''
36.1041 	DATA 	Keypress: return
36.1362 	WARNING 	Requested image 'storypics/23_storypic' not found but similar filename 'storypics/23_storypic.jpg' exists. This will be used instead but changing the filename is advised.
36.1690 	EXP 	text_16: autoDraw = False
