count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,psychopyVersion,frameRate,
7,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3179151650037966,Senns and alvira are out to dinner. they're at a very upscale restaurant. senna is planning to propose to an unsuspecting alvira. he brought her to this restaurant with the excuse of celebrating her tomatoes because he claims they are the best he's ever had. they eat and they talk. during dinner senna is recalling when they met and all the beautiful moments he's shared with her and how much he loves alvira. he then signals to the waiter who brings out a cake with a ring on it. alvira is shocked and begins to cry. senna gets down one knee and asks her to marry him. everyone is looking at them as they wait for her answer. she says yes and everybody cheers. they hug and then alvira says she has to call her dad to tell him the news.,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4746.433234839002,space,3.8014875640001264,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,"In this last part of the experiment, please answer 8 questions about each story.",,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.904153105999285,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,Some of the questions are not related to the perspective you were asked to assume.,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.7363612850022037,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,"We realize that we did not tell you to think of these questions during the story, but please do your best to answer them.",,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.26980433800054,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.652900241999305,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Liam wants to keep the cat.,,,,,,space,2.069745911998325,Everything is neatly organized.,non-primed first,Pasta and olives.,There are 2 and they go to the one on the right.,They're $37 and emmanuella uses her card to pay for them.,The entire day,All they do is argue and they're not happy with each other anymore so its time they went their separate ways.,Liam does want to break up. he's almost relieved that emmanuella has brought it up. he agrees they would be happier with other people.,Liam wants to keep the cat.,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,There is a paper due the next thursday. ,,,,,,space,1.7197241149988258,Alma is a ceo and charlie is an investment developer,non-primed first,"$27,000",Capital union,A hug,There are desks in rows. ,They're in a history class. they are learning about the history of rome and athens. i think they're learning about greek history.,How old the city of rome is.,There is a paper due the next thursday. ,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,Handshake,,,,,,space,1.686734817994875,There are wooden tables and chairs. dimly lit.,non-primed first,They are big menus and they have a very extensive drink menu.,They order steak.,They don't like it. it was sub par.,They're both owners of companies.,There was  no money mentioned specifically.,There was no other industry competitor.,Handshake,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,Simon puts it all on his card.,,,,,,space,1.7198119199965731,A chicken,non-primed first,That one's cute isn't it,The following saturday and they're going to tour hamilton square and get food around there.,Four thirty,Brightly lit,"Chicken, peppers",There's one lane that is open.,Simon puts it all on his card.,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,Jessie wants three books back,,,,,,space,1.2366970919974847,40 minutes,primed first,The security are switching shifts,The gate at the back,Calvin sits in 33f and jessie sits in 33a,Jessie's been wanting to break up for 6 months,They don't have compatible personalities,Calvin doesn't want to break up. he reluctantly agrees and  says he doesn't want to bore jessie anymore,Jessie wants three books back,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Next tuesday ,,,,,,space,0.9198697050014744,David is holding a book when he notices anna.,primed first,Were you a gymnast,Next tuesday ,,,,,,,,,,,,
